city,state,avg_monthly_rent,avg_annual_income,avg_monthly_income,avg_rent_burden,zip_count,rent_burden_percent,affordability_category
Russellville,AR,944.1805555555555,126116.453806919,10509.704483909916,0.2667819600750328,12,26.67819600750328,Affordable
Ruston,LA,1268.503787878788,141180.87547187187,11765.072955989323,0.3548643752971246,6,35.48643752971246,Borderline
Rutherford,NJ,2277.972222222222,125370.84736441665,10447.570613701388,0.6935864878198618,6,69.35864878198618,Severely Burdened
Rutland,VT,1500.0,132328.239174596,11027.353264549665,0.45644580310166066,6,45.64458031016606,Burdened
Rye,NY,4960.476190476191,401839.7650729218,33486.64708941015,0.7365596553772465,5,73.65596553772465,Severely Burdened
Sachse,TX,1731.4070707070707,112117.20806331203,9343.100671942668,0.4999991824246755,6,49.99991824246755,Burdened
Saco,ME,2247.9166666666665,118224.25579222491,9852.021316018743,0.6737411323386969,6,67.37411323386969,Severely Burdened
Sacramento,CA,2083.672236946279,121994.38089069581,10166.198407557986,0.5906241885758281,144,59.06241885758281,Severely Burdened
Saddle Brook,NJ,2664.6666666666665,126687.53853860544,10557.294878217119,0.7877979082326387,6,78.77979082326388,Severely Burdened
Saddlebrooke,AZ,2346.25,112964.35071889427,9413.695893241189,0.6771306878994544,6,67.71306878994544,Severely Burdened
Safety Harbor,FL,2289.777777777778,172566.93544583613,14380.577953819678,0.6681731867695707,6,66.81731867695707,Severely Burdened
Saginaw,MI,1020.2767857142857,121312.05242156843,10109.337701797369,0.33352763290047455,16,33.352763290047456,Borderline
Saginaw,TX,1892.7944642857144,107102.07648727823,8925.17304060652,0.5285250820187402,6,52.852508201874016,Severely Burdened
Sahuarita,AZ,2013.0,106870.77333118218,8905.897777598515,0.5762183639416052,6,57.62183639416052,Severely Burdened
Saint Ann,MO,1259.611111111111,101101.23282666593,8425.102735555496,0.36509312808141287,6,36.50931280814129,Borderline
Saint Augustine,FL,2164.149954107668,132916.47202961164,11076.372669134302,0.6277937091765161,30,62.77937091765161,Severely Burdened
Saint Bernard,OH,1139.1666666666667,103762.66786286015,8646.88898857168,0.3230193844679036,6,32.30193844679036,Borderline
Saint Charles,IL,1894.7584045584044,135944.53471886125,11328.711226571768,0.5701438239846708,6,57.01438239846708,Severely Burdened
Saint Charles,MO,1533.937417321241,121206.85865088568,10100.571554240472,0.44869056661727086,18,44.869056661727086,Burdened
Saint Clair Shores,MI,1673.2777777777778,120191.49307410851,10015.95775617571,0.5151885659104277,18,51.51885659104277,Severely Burdened
Saint Clairsville,OH,1150.0,131395.8784778386,10949.656539819882,0.3335214641350464,6,33.35214641350464,Borderline
Saint Cloud,FL,2281.601933714434,117100.03226644655,9758.33602220388,0.6389739588075246,24,63.89739588075246,Severely Burdened
Saint Cloud,MN,1247.162630579297,134980.18772424018,11248.348977020014,0.35834244371370644,18,35.834244371370644,Borderline
Saint Francis,WI,1745.4222222222222,105015.12127265794,8751.260106054828,0.5109180647344767,6,51.09180647344766,Severely Burdened
Saint George,UT,1819.2875077418555,147737.7188206345,12311.476568386206,0.519535998930556,12,51.9535998930556,Severely Burdened
Saint Hedwig,TX,1780.361111111111,119020.46382748056,9918.37198562338,0.498998267846721,6,49.8998267846721,Burdened
Saint Helens,OR,1658.3333333333333,106484.72968457076,8873.727473714229,0.48395826740673376,6,48.39582674067338,Burdened
Saint Johns,FL,1971.6901115199223,130815.21867693031,10901.268223077524,0.5952099025579479,6,59.52099025579479,Severely Burdened
Saint Joseph,MI,1861.6666666666667,131088.02806454143,10924.002338711784,0.5846094872515716,6,58.46094872515716,Severely Burdened
Saint Joseph,MN,2008.3333333333333,127113.6654732182,10592.805456101518,0.5859848537702154,6,58.59848537702154,Severely Burdened
Saint Joseph,MO,895.2222222222222,119698.32680091466,9974.860566742887,0.2610934298821513,12,26.10934298821513,Affordable
Saint Leonard,MD,2300.0,114933.64247968898,9577.803539974082,0.6910633729528305,6,69.10633729528305,Severely Burdened
Saint Louis,MO,1332.317805487497,122165.34239261577,10180.445199384647,0.38946527957516647,82,38.94652795751664,Borderline
Saint Louis Park,MN,1840.0433541264936,129227.62541703123,10768.968784752602,0.5441392128734241,12,54.41392128734242,Severely Burdened
Saint Marys,GA,1510.4021164021167,112276.09094262426,9356.340911885356,0.423387231132698,6,42.3387231132698,Burdened
Saint Michael,MN,1991.2,118448.4390893317,9870.703257444307,0.6115061929616936,6,61.15061929616936,Severely Burdened
Saint Paul,MN,1454.3896392631664,131242.87740475556,10936.906450396295,0.4211005872855005,72,42.11005872855005,Burdened
Saint Pete Beach,FL,2413.064393939394,172933.1733920114,14411.097782667617,0.7182328045268734,6,71.82328045268734,Severely Burdened
Saint Peters,MO,1681.6712433257055,109970.68555336476,9164.22379611373,0.4950735651351477,6,49.50735651351477,Burdened
Saint Petersburg,FL,2195.699714616695,152592.61782457336,12716.051485381115,0.5936855593041248,83,59.368555930412484,Severely Burdened
Saint Robert,MO,1112.003367003367,99524.33434326858,8293.694528605714,0.310966999750315,6,31.0966999750315,Borderline
Saint Simons Island,GA,2388.8888888888887,145612.85486881805,12134.404572401503,0.7119726054407943,6,71.19726054407943,Severely Burdened
Salem,MA,2624.0452069716775,114779.05991282275,9564.921659401896,0.7781709847713568,6,77.81709847713569,Severely Burdened
Salem,NH,2830.1367521367524,143049.38955525847,11920.782462938208,0.8270504574689714,6,82.70504574689714,Severely Burdened
Salem,OR,1597.8269042360027,126006.29812365203,10500.524843637668,0.46182680238256407,30,46.18268023825641,Burdened
Salem,VA,1512.8238095238096,125927.02037219773,10493.91836434981,0.43676986200100193,6,43.676986200100195,Burdened
Salida,CO,2255.0,127533.57651665522,10627.798043054601,0.6664991747585916,6,66.64991747585916,Severely Burdened
Salina,KS,1038.2666666666669,129799.73490488122,10816.644575406768,0.3032804923154811,6,30.32804923154811,Borderline
Salinas,CA,2503.4407738095238,107421.11319770984,8951.759433142486,0.6900132334836749,24,69.00132334836749,Severely Burdened
Saline,MI,1525.0,123203.499868744,10266.958322395332,0.4814981310272297,6,48.14981310272297,Burdened
Salisbury,MD,1607.519841269841,119084.66667070721,9923.722222558934,0.4654042434184889,12,46.54042434184889,Burdened
Salisbury,NC,1250.3827160493827,122862.82161382021,10238.568467818352,0.3569400163828592,18,35.69400163828592,Borderline
Salt Lake City,UT,1796.5674478250428,193319.9093184638,16109.992443205316,0.5178929202140843,48,51.78929202140843,Severely Burdened
Sammamish,WA,3286.4194444444447,175199.28934774746,14599.940778978955,0.49707767259797064,10,49.707767259797066,Burdened
San Angelo,TX,1267.0391414141413,165252.44763805365,13771.037303171137,0.3541864258434997,12,35.41864258434997,Borderline
San Anselmo,CA,3694.9666666666662,192410.31193430227,16034.192661191855,0.5605215931647779,5,56.05215931647779,Severely Burdened
San Antonio,FL,2090.64696969697,121620.45690218774,10135.03807518231,0.5982482443860997,6,59.824824438609966,Severely Burdened
San Antonio,TX,1438.3871762887136,135707.86673832795,11308.988894860662,0.40967335921456155,311,40.967335921456154,Burdened
San Benito,TX,1200.0,119074.2632613724,9922.855271781033,0.3290566284655231,6,32.90566284655231,Borderline
San Bernardino,CA,2181.275462962963,117215.8028799795,9767.983573331625,0.6087655466665979,36,60.876554666659786,Severely Burdened
San Bruno,CA,3233.548366013072,139729.26949141646,11644.105790951371,0.4980179646645489,5,49.80179646645489,Burdened
San Carlos,CA,4319.625,201288.70739304513,16774.058949420425,0.6518124470223894,5,65.18124470223894,Severely Burdened
San Clemente,CA,3670.3035280970626,179921.96280617296,14993.496900514414,0.5609559851559315,10,56.095598515593146,Severely Burdened
San Diego,CA,3020.4128090520776,133826.8931066751,11152.241092222925,0.716329600438612,187,71.6329600438612,Severely Burdened
San Dimas,CA,2836.972222222222,119587.44941087627,9965.62078423969,0.8124894451657597,6,81.24894451657597,Severely Burdened
San Fernando,CA,3105.3888888888887,105545.09849674355,8795.424874728631,0.8832970088828515,6,88.32970088828515,Severely Burdened
San Francisco,CA,4140.564004156431,195096.25326148415,16258.021105123678,0.6256430176926961,120,62.56430176926961,Severely Burdened
San Gabriel,CA,2873.787878787879,124117.31038348739,10343.109198623948,0.6341203103729481,11,63.41203103729482,Severely Burdened
San Jacinto,CA,2197.9333333333334,104246.56610934803,8687.21384244567,0.620646674140849,6,62.064667414084894,Severely Burdened
San Jose,CA,3434.031123991538,145159.45635398824,12096.621362832353,0.6313865298600797,131,63.13865298600797,Severely Burdened
San Juan Capistrano,CA,4262.222222222223,205142.74069271045,17095.228391059205,0.6480506140304644,5,64.80506140304644,Severely Burdened
San Leandro,CA,2429.598214285714,110301.02482612326,9191.752068843605,0.6973635550771062,12,69.73635550771063,Severely Burdened
San Lorenzo,CA,2593.3333333333335,105739.94784878257,8811.662320731883,0.7483705073260184,6,74.83705073260184,Severely Burdened
San Luis Obispo,CA,3541.3820788530466,153361.27413740926,12780.10617811744,0.545367033494628,10,54.5367033494628,Severely Burdened
San Marcos,CA,3059.9770899035607,128697.25451152222,10724.771209293518,0.6806821068745984,11,68.06821068745984,Severely Burdened
San Marcos,TX,1402.9337106310948,139386.39738497653,11615.533115414712,0.39513412628454053,6,39.513412628454056,Borderline
San Marino,CA,6172.222222222223,243650.9963545864,20304.249696215535,0.9357013365008733,5,93.57013365008733,Severely Burdened
San Mateo,CA,3503.545056980057,184678.74173389873,15389.895144491562,0.530304494540151,15,53.030449454015105,Severely Burdened
San Rafael,CA,2996.441820805457,161244.96889269643,13437.080741058038,0.6803960179807892,11,68.03960179807892,Severely Burdened
San Ramon,CA,3061.2467095812685,171869.41568269616,14322.451306891346,0.4671127318590379,10,46.71127318590379,Burdened
San Tan Valley,AZ,2016.989545703339,109012.18399282954,9084.348666069129,0.5688432497679387,12,56.88432497679386,Severely Burdened
Sand Springs,OK,1076.4444444444446,111280.64676430506,9273.387230358754,0.3119376171096177,6,31.19376171096177,Borderline
Sandusky,OH,1461.0833333333333,132093.4051947369,11007.783766228074,0.4111798177413572,6,41.11798177413572,Burdened
Sandwich,IL,1250.0,109184.09795653062,9098.674829710884,0.3656386612098112,6,36.56386612098112,Borderline
Sandy,OR,2252.7777777777774,119675.13136771721,9972.927613976433,0.6546263068607032,6,65.46263068607033,Severely Burdened
Sandy,UT,2187.1631878091835,167228.02267400429,13935.668556167024,0.64413237716815,18,64.41323771681499,Severely Burdened
Sandy Springs,GA,1701.243090751538,178472.06059682468,14872.671716402056,0.49952618990994935,18,49.952618990994935,Burdened
Sanford,FL,1789.7618628218268,128210.93395869031,10684.244496557525,0.4978336039277343,12,49.78336039277343,Burdened
Sanford,ME,1680.5555555555557,118612.34373657506,9884.361978047922,0.5005725470782806,6,50.05725470782806,Severely Burdened
Sanford,NC,1720.9953703703704,123231.42684313569,10269.285570261307,0.4892473937070465,12,48.92473937070465,Burdened
Sanger,CA,2166.666666666667,131393.38831714797,10949.449026428998,0.5939316361321612,6,59.39316361321612,Severely Burdened
Sanger,TX,1720.4629629629628,122615.24654264907,10217.937211887423,0.48938523083760765,6,48.938523083760764,Burdened
Santa Ana,CA,2816.652543382543,125303.32402703383,10441.943668919488,0.7875789771956444,30,78.75789771956444,Severely Burdened
Santa Barbara,CA,4179.993360805861,178158.94147467255,14846.578456222713,0.6366065983073704,30,63.660659830737046,Severely Burdened
Santa Clara,CA,3696.614735197969,156099.51436694193,13008.292863911829,0.5638214076243668,15,56.382140762436684,Severely Burdened
Santa Clarita,CA,2835.9218519403303,119393.21638040415,9949.434698367011,0.744267263682712,29,74.4267263682712,Severely Burdened
Santa Cruz,CA,3552.5849373658157,162398.82841975917,13533.235701646598,0.5433007299331722,10,54.33007299331722,Severely Burdened
Santa Fe,NM,2290.612271063338,144206.7559989045,12017.229666575373,0.5507816366291037,28,55.07816366291037,Severely Burdened
Santa Maria,CA,2507.1852292768963,114644.57361197648,9553.714467664706,0.6904599185502758,18,69.04599185502758,Severely Burdened
Santa Monica,CA,4769.5158558667035,244322.93727678902,20360.244773065755,0.6413805547171821,24,64.13805547171822,Severely Burdened
Santa Rosa,CA,2585.1121584298057,124128.95539807792,10344.079616506493,0.7382234619343939,36,73.82234619343939,Severely Burdened
Santa Rosa Beach,FL,1990.9727513227515,197246.0728260347,16437.17273550289,0.590210989241197,6,59.0210989241197,Severely Burdened
Santa Teresa,NM,1643.0,134299.2972710672,11191.608105922265,0.4650121133423988,6,46.501211334239876,Burdened
Santaquin,UT,1815.8333333333333,114367.90680160523,9530.658900133769,0.5258979274337394,6,52.58979274337394,Severely Burdened
Santee,CA,2875.0284900284896,109116.61665189666,9093.051387658055,0.8246094015416522,6,82.46094015416521,Severely Burdened
Sapulpa,OK,1244.4444444444443,122739.00140827404,10228.25011735617,0.359548567542655,6,35.9548567542655,Borderline
Saraland,AL,1296.9166666666667,119834.68670708372,9986.223892256978,0.3638268190475653,6,36.38268190475653,Borderline
Sarasota,FL,2308.665059049746,170254.9098871446,14187.90915726205,0.6375844374395151,71,63.75844374395151,Severely Burdened
Saratoga,CA,6366.333333333333,259699.71244527353,21641.64270377279,0.955566409959499,5,95.5566409959499,Severely Burdened
Saratoga Springs,NY,2007.5875816993464,215439.64077297048,17953.30339774754,0.6064678003446916,6,60.64678003446916,Severely Burdened
Saratoga Springs,UT,2219.0054466230936,114751.44192081231,9562.620160067692,0.665947194637219,6,66.5947194637219,Severely Burdened
Sartell,MN,1383.0952380952378,142308.554118452,11859.046176537668,0.4117841107335301,6,41.17841107335301,Burdened
Satellite Beach,FL,2686.7488095238095,147917.60577942338,12326.467148285281,0.7917973848584171,6,79.17973848584171,Severely Burdened
Saugerities,NY,2168.75,125067.25431831014,10422.271193192511,0.6342611719085859,6,63.42611719085859,Severely Burdened
Saugus,MA,2893.055555555555,133588.31852730358,11132.3598772753,0.4468945588450873,5,44.689455884508725,Burdened
Saukville,WI,1656.6666666666667,121143.66177639732,10095.30514803311,0.4798988048606106,6,47.98988048606106,Burdened
Sausalito,CA,3746.3805555555546,185139.24008939374,15428.270007449479,0.5700750668091674,5,57.00750668091674,Severely Burdened
Savage,MN,1838.2738095238099,115140.67693113472,9595.056410927893,0.5500811346588119,6,55.008113465881195,Severely Burdened
Savannah,GA,1755.1117356286163,144207.70153865792,12017.308461554829,0.4960833829844232,42,49.60833829844232,Burdened
Savoy,IL,1440.6746031746031,116073.40870549557,9672.784058791296,0.42452206631740014,6,42.45220663174001,Burdened
Sayreville,NJ,2728.5,123589.1673154254,10299.097276285449,0.7932599434945807,6,79.32599434945807,Severely Burdened
Sayville,NY,2686.666666666667,119067.70623619715,9922.30885301643,0.8310025734521168,6,83.10025734521169,Severely Burdened
Scappoose,OR,1895.0,128920.60244566592,10743.383537138827,0.5525585736629208,6,55.255857366292084,Severely Burdened
Scarborough,ME,2785.0,129880.06256939295,10823.338547449412,0.8534741711222006,6,85.34741711222006,Severely Burdened
Scarsdale,NY,7075.833333333333,348042.87204717594,29003.572670597998,1.0583271597597599,5,105.83271597597599,Severely Burdened
Schaumburg,IL,2091.6033978675646,112468.41080911359,9372.367567426132,0.6257868687508943,24,62.57868687508943,Severely Burdened
Schenectady,NY,1481.2722222222221,129162.62088384468,10763.55174032039,0.43241476559807834,24,43.241476559807836,Burdened
Schererville,IN,2037.0,128669.30803025549,10722.442335854625,0.6175349538663185,6,61.753495386631855,Severely Burdened
Schertz,TX,1437.5059523809523,112902.94274037956,9408.578561698296,0.40812321805923313,6,40.81232180592331,Burdened
Schiller Park,IL,1824.6666666666667,112048.57645107318,9337.381370922767,0.5365068961028495,6,53.65068961028495,Severely Burdened
Scotts Valley,CA,3862.5,156543.50305903572,13045.29192158631,0.5909034973353069,5,59.09034973353069,Severely Burdened
Scottsdale,AZ,2665.3512921950305,173795.66947095684,14482.97245591307,0.6678283528274541,58,66.78283528274541,Severely Burdened
Scranton,PA,1325.938492063492,126338.99063068425,10528.249219223686,0.39220782298591667,36,39.220782298591665,Borderline
